Record_Date,Security_Type_Description,Security_Class_Description,Debt_Held_by_the_PublicM,Intragovernmental_HoldingsM,Total_Public_Debt_OutstandingM,Source_Line_Number,Fiscal_Year,Fiscal_Quarter_Number,Calendar_Year,Calendar_Quarter_Number,Calendar_Month_Number,Calendar_Day_Number
30/11/2010,Total Public Debt Outstanding,_,9275024.691,4585749.068,13860773.76,15,2011,1,2010,4,11,30
31/10/2010,Marketable,Bills,1764088.395,4371.839,1768460.234,1,2011,1,2010,4,10,31
31/10/2010,Marketable,Notes,5293329.667,3014.933,5296344.6,2,2011,1,2010,4,10,31
31/10/2010,Marketable,Bonds,859205.5248,3816.3828,863021.9076,3,2011,1,2010,4,10,31
31/10/2010,Marketable,Treasury Inflation-Protected Securities,604434.6778,218.6075617,604653.2854,4,2011,1,2010,4,10,31
31/10/2010,Marketable,Federal Financing Bank,0,10238.99,10238.99,5,2011,1,2010,4,10,31
31/10/2010,Total Marketable,_,8521058.265,21660.75236,8542719.017,6,2011,1,2010,4,10,31
31/10/2010,Nonmarketable,Domestic Series,29995.18,0,29995.18,7,2011,1,2010,4,10,31
31/10/2010,Nonmarketable,Foreign Series,4185.64859,0,4185.64859,8,2011,1,2010,4,10,31
31/10/2010,Nonmarketable,State and Local Government Series,195008.8922,0,195008.8922,9,2011,1,2010,4,10,31
31/10/2010,Nonmarketable,United States Savings Securities,188674.3895,0,188674.3895,10,2011,1,2010,4,10,31
31/10/2010,Nonmarketable,Government Account Series,129593.8629,4576792.896,4706386.759,11,2011,1,2010,4,10,31
31/10/2010,Nonmarketable,Hope Bonds,0,492.8038021,492.8038021,12,2011,1,2010,4,10,31
31/10/2010,Nonmarketable,Other,1362.8103,0,1362.8103,13,2011,1,2010,4,10,31
31/10/2010,Total Nonmarketable,_,548820.7835,4577285.7,5126106.483,14,2011,1,2010,4,10,31
31/10/2010,Total Public Debt Outstanding,_,9069879.048,4598946.452,13668824.5,15,2011,1,2010,4,10,31
30/09/2010,Marketable,Bills,1783674.92,4777.984,1788452.904,1,2010,4,2010,3,9,30
30/09/2010,Marketable,Notes,5252584.649,3300.96,5255885.609,2,2010,4,2010,3,9,30
30/09/2010,Marketable,Bonds,846054.2825,3853.3048,849907.5873,3,2010,4,2010,3,9,30
30/09/2010,Marketable,Treasury Inflation-Protected Securities,593614.4499,225.390906,593839.8408,4,2010,4,2010,3,9,30
30/09/2010,Marketable,Federal Financing Bank,0,10238.99,10238.99,5,2010,4,2010,3,9,30
30/09/2010,Total Marketable,_,8475928.301,22396.62971,8498324.931,6,2010,4,2010,3,9,30
30/09/2010,Nonmarketable,Domestic Series,29995.18,0,29995.18,7,2010,4,2010,3,9,30
30/09/2010,Nonmarketable,Foreign Series,4185.64859,0,4185.64859,8,2010,4,2010,3,9,30
30/09/2010,Nonmarketable,R.E.A. Series,0,0,0,9,2010,4,2010,3,9,30
30/09/2010,Nonmarketable,State and Local Government Series,193207.8446,0,193207.8446,10,2010,4,2010,3,9,30
30/09/2010,Nonmarketable,United States Savings Securities,188796.4049,0,188796.4049,11,2010,4,2010,3,9,30
30/09/2010,Nonmarketable,Government Account Series,129355.2375,4515924.687,4645279.924,12,2010,4,2010,3,9,30
30/09/2010,Nonmarketable,Hope Bonds,0,492.6138287,492.6138287,13,2010,4,2010,3,9,30
30/09/2010,Nonmarketable,Other,1340.033913,0,1340.033913,14,2010,4,2010,3,9,30
30/09/2010,Total Nonmarketable,_,546880.3496,4516418.301,5063297.65,15,2010,4,2010,3,9,30
30/09/2010,Total Public Debt Outstanding,_,9022807.651,4538814.93,13561622.58,16,2010,4,2010,3,9,30
31/08/2010,Marketable,Bills,1820104.061,5414.175,1825518.236,1,2010,4,2010,3,8,31
31/08/2010,Marketable,Notes,5145381.439,2918.742,5148300.181,2,2010,4,2010,3,8,31
31/08/2010,Marketable,Bonds,832775.0243,3992.344,836767.3683,3,2010,4,2010,3,8,31
31/08/2010,Marketable,Treasury Inflation-Protected Securities,583428.7348,210.1620647,583638.8969,4,2010,4,2010,3,8,31
31/08/2010,Marketable,Federal Financing Bank,0,10238.99,10238.99,5,2010,4,2010,3,8,31
31/08/2010,Total Marketable,_,8381689.259,22774.41306,8404463.672,6,2010,4,2010,3,8,31
31/08/2010,Nonmarketable,Domestic Series,29995.18,0,29995.18,7,2010,4,2010,3,8,31
31/08/2010,Nonmarketable,Foreign Series,4185.64859,0,4185.64859,8,2010,4,2010,3,8,31
31/08/2010,Nonmarketable,R.E.A. Series,1.053,0,1.053,9,2010,4,2010,3,8,31
31/08/2010,Nonmarketable,State and Local Government Series,192657.5422,0,192657.5422,10,2010,4,2010,3,8,31
31/08/2010,Nonmarketable,United States Savings Securities,189039.7576,0,189039.7576,11,2010,4,2010,3,8,31
31/08/2010,Nonmarketable,Government Account Series,128131.3571,4499324.272,4627454.629,12,2010,4,2010,3,8,31
31/08/2010,Nonmarketable,Hope Bonds,0,492.6138287,492.6138287,13,2010,4,2010,3,8,31
31/08/2010,Nonmarketable,Other,1361.622611,0,1361.622611,14,2010,4,2010,3,8,31
31/08/2010,Total Nonmarketable,_,545372.161,4499816.886,5045189.047,15,2010,4,2010,3,8,31
31/08/2010,Total Public Debt Outstanding,_,8927061.42,4522591.299,13449652.72,16,2010,4,2010,3,8,31
31/07/2010,Marketable,Bills,1785129.243,5374.078,1790503.321,1,2010,4,2010,3,7,31
31/07/2010,Marketable,Notes,4978424.578,2965.235,4981389.813,2,2010,4,2010,3,7,31
31/07/2010,Marketable,Bonds,815695.746,4113.488,819809.234,3,2010,4,2010,3,7,31
31/07/2010,Marketable,Treasury Inflation-Protected Securities,576700.8747,210.2330461,576911.1078,4,2010,4,2010,3,7,31
31/07/2010,Marketable,Federal Financing Bank,0,10238.99,10238.99,5,2010,4,2010,3,7,31
31/07/2010,Total Marketable,_,8155950.442,22902.02405,8178852.466,6,2010,4,2010,3,7,31
31/07/2010,Nonmarketable,Domestic Series,29995.18,0,29995.18,7,2010,4,2010,3,7,31
31/07/2010,Nonmarketable,Foreign Series,3385.64859,0,3385.64859,8,2010,4,2010,3,7,31
31/07/2010,Nonmarketable,R.E.A. Series,1.053,0,1.053,9,2010,4,2010,3,7,31
31/07/2010,Nonmarketable,State and Local Government Series,195589.3054,0,195589.3054,10,2010,4,2010,3,7,31
31/07/2010,Nonmarketable,United States Savings Securities,189420.1961,0,189420.1961,11,2010,4,2010,3,7,31
31/07/2010,Nonmarketable,Government Account Series,126760.8509,4511874.576,4638635.517,12,2010,4,2010,3,7,31
31/07/2010,Nonmarketable,Hope Bonds,0,492.6138287,492.6138287,13,2010,4,2010,3,7,31
31/07/2010,Nonmarketable,Other,1355.002908,0,1355.002908,14,2010,4,2010,3,7,31
31/07/2010,Total Nonmarketable,_,546507.2369,4512367.19,5058874.517,15,2010,4,2010,3,7,31
31/07/2010,Total Public Debt Outstanding,_,8702457.679,4535269.214,13237726.98,16,2010,4,2010,3,7,31
30/06/2010,Marketable,Bills,1777031.53,5494.031,1782525.561,1,2010,3,2010,2,6,30
30/06/2010,Marketable,Notes,4935130.988,3245.029,4938376.017,2,2010,3,2010,2,6,30
30/06/2010,Marketable,Bonds,802589.1767,4216.5562,806805.7329,3,2010,3,2010,2,6,30
30/06/2010,Marketable,Treasury Inflation-Protected Securities,564314.0004,147.9154051,564461.9158,4,2010,3,2010,2,6,30
30/06/2010,Marketable,Federal Financing Bank,0,10238.99,10238.99,5,2010,3,2010,2,6,30
30/06/2010,Total Marketable,_,8079065.695,23342.52161,8102408.217,6,2010,3,2010,2,6,30
30/06/2010,Nonmarketable,Domestic Series,29995.18,0,29995.18,7,2010,3,2010,2,6,30
30/06/2010,Nonmarketable,Foreign Series,4035.64859,0,4035.64859,8,2010,3,2010,2,6,30
30/06/2010,Nonmarketable,R.E.A. Series,1.053,0,1.053,9,2010,3,2010,2,6,30
30/06/2010,Nonmarketable,State and Local Government Series,204002.4276,0,204002.4276,10,2010,3,2010,2,6,30
30/06/2010,Nonmarketable,United States Savings Securities,189664.7474,0,189664.7474,11,2010,3,2010,2,6,30
30/06/2010,Nonmarketable,Government Account Series,125611.9282,4544276.174,4669888.103,12,2010,3,2010,2,6,30
30/06/2010,Nonmarketable,Hope Bonds,0,492.414947,492.414947,13,2010,3,2010,2,6,30
30/06/2010,Nonmarketable,Other,1303.715057,0,1303.715057,14,2010,3,2010,2,6,30
30/06/2010,Total Nonmarketable,_,554614.6998,4544768.589,5099383.289,15,2010,3,2010,2,6,30
30/06/2010,Total Public Debt Outstanding,_,8633680.395,4568111.111,13201791.51,16,2010,3,2010,2,6,30
31/05/2010,Marketable,Bills,1850310.657,5207.145,1855517.802,1,2010,3,2010,2,5,31
31/05/2010,Marketable,Notes,4731331.584,2669.555,4734001.139,2,2010,3,2010,2,5,31
31/05/2010,Marketable,Bonds,789716.7451,4014.6692,793731.4143,3,2010,3,2010,2,5,31
31/05/2010,Marketable,Treasury Inflation-Protected Securities,563088.5876,129.2859323,563217.8735,4,2010,3,2010,2,5,31
31/05/2010,Marketable,Federal Financing Bank,0,11921.24,11921.25,5,2010,3,2010,2,5,31
31/05/2010,Total Marketable,_,7934447.573,23941.89513,7958389.478,6,2010,3,2010,2,5,31
31/05/2010,Nonmarketable,Domestic Series,29995.18,0,29995.18,7,2010,3,2010,2,5,31
31/05/2010,Nonmarketable,Foreign Series,4435.64859,0,4435.64859,8,2010,3,2010,2,5,31
31/05/2010,Nonmarketable,R.E.A. Series,1.053,0,1.053,9,2010,3,2010,2,5,31
31/05/2010,Nonmarketable,State and Local Government Series,209329.9085,0,209329.9085,10,2010,3,2010,2,5,31
31/05/2010,Nonmarketable,United States Savings Securities,189854.8555,0,189854.8555,11,2010,3,2010,2,5,31
31/05/2010,Nonmarketable,Government Account Series,125056.7739,4473685.388,4598742.162,12,2010,3,2010,2,5,31
31/05/2010,Nonmarketable,Hope Bonds,0,492.3530319,492.3530319,13,2010,3,2010,2,5,31
31/05/2010,Nonmarketable,Other,1298.452462,0,1298.452462,14,2010,3,2010,2,5,31
31/05/2010,Total Nonmarketable,_,559971.8719,4474177.741,5034149.613,15,2010,3,2010,2,5,31
31/05/2010,Total Public Debt Outstanding,_,8494419.445,4498119.636,12992539.09,16,2010,3,2010,2,5,31
30/04/2010,Marketable,Bills,1842292.498,5237.416,1847529.914,1,2010,3,2010,2,4,30
30/04/2010,Marketable,Notes,4701669.959,2612.592,4704282.551,2,2010,3,2010,2,4,30
30/04/2010,Marketable,Bonds,772541.9494,3795.5162,776337.4656,3,2010,3,2010,2,4,30
30/04/2010,Marketable,Treasury Inflation-Protected Securities,561058.4186,148.6758693,561207.0945,4,2010,3,2010,2,4,30
30/04/2010,Marketable,Federal Financing Bank,0,11921.24,11921.25,5,2010,3,2010,2,4,30
30/04/2010,Total Marketable,_,7877562.825,23715.44007,7901278.275,6,2010,3,2010,2,4,30
30/04/2010,Nonmarketable,Domestic Series,29995.18,0,29995.18,7,2010,3,2010,2,4,30
30/04/2010,Nonmarketable,Foreign Series,4485.64859,0,4485.64859,8,2010,3,2010,2,4,30
30/04/2010,Nonmarketable,R.E.A. Series,1.053,0,1.053,9,2010,3,2010,2,4,30
30/04/2010,Nonmarketable,State and Local Government Series,209444.8786,0,209444.8786,10,2010,3,2010,2,4,30
30/04/2010,Nonmarketable,United States Savings Securities,190063.1349,0,190063.1349,11,2010,3,2010,2,4,30
30/04/2010,Nonmarketable,Government Account Series,121626.0253,4490096.435,4611722.461,12,2010,3,2010,2,4,30
30/04/2010,Nonmarketable,Hope Bonds,0,492.3530319,492.3530319,13,2010,3,2010,2,4,30
30/04/2010,Nonmarketable,Other,1255.893111,0,1255.893111,14,2010,3,2010,2,4,30
30/04/2010,Total Nonmarketable,_,556871.8134,4490588.788,5047460.602,15,2010,3,2010,2,4,30
30/04/2010,Total Public Debt Outstanding,_,8434434.638,4514304.228,12948738.88,16,2010,3,2010,2,4,30
31/03/2010,Marketable,Bills,1838020.001,5458.178,1843478.179,1,2010,2,2010,1,3,31
31/03/2010,Marketable,Notes,4563765.807,2291.001,4566056.808,2,2010,2,2010,1,3,31
31/03/2010,Marketable,Bonds,758780.8962,3605.072,762385.9682,3,2010,2,2010,1,3,31
31/03/2010,Marketable,Treasury Inflation-Protected Securities,572994.0074,205.0415612,573199.0489,4,2010,2,2010,1,3,31
31/03/2010,Marketable,Federal Financing Bank,0,11921.24,11921.25,5,2010,2,2010,1,3,31
31/03/2010,Total Marketable,_,7733560.711,23480.53256,7757041.254,6,2010,2,2010,1,3,31
31/03/2010,Nonmarketable,Domestic Series,29995.18,0,29995.18,7,2010,2,2010,1,3,31
31/03/2010,Nonmarketable,Foreign Series,4885.64859,0,4885.64859,8,2010,2,2010,1,3,31
31/03/2010,Nonmarketable,R.E.A. Series,1.053,0,1.053,9,2010,2,2010,1,3,31
31/03/2010,Nonmarketable,State and Local Government Series,208493.7869,0,208493.7869,10,2010,2,2010,1,3,31
31/03/2010,Nonmarketable,United States Savings Securities,190292.7006,0,190292.7006,11,2010,2,2010,1,3,31
31/03/2010,Nonmarketable,Government Account Series,121558.3612,4459081.379,4580639.741,12,2010,2,2010,1,3,31
31/03/2010,Nonmarketable,Hope Bonds,0,492.3530319,492.3530319,13,2010,2,2010,1,3,31
31/03/2010,Nonmarketable,Other,1281.39011,0,1281.39011,14,2010,2,2010,1,3,31
31/03/2010,Total Nonmarketable,_,556508.1204,4459573.733,5016081.853,15,2010,2,2010,1,3,31
31/03/2010,Total Public Debt Outstanding,_,8290068.832,4483054.265,12773123.11,16,2010,2,2010,1,3,31
28/02/2010,Marketable,Bills,1731093.111,5362.233,1736455.344,1,2010,2,2010,1,2,28
28/02/2010,Marketable,Notes,4335457.32,1879.951,4337337.271,2,2010,2,2010,1,2,28
28/02/2010,Marketable,Bonds,745399.6946,3832.596,749232.2906,3,2010,2,2010,1,2,28
28/02/2010,Marketable,Treasury Inflation-Protected Securities,571228.4144,206.5372203,571434.9516,4,2010,2,2010,1,2,28
28/02/2010,Marketable,Federal Financing Bank,0,11921.24,11921.25,5,2010,2,2010,1,2,28
28/02/2010,Total Marketable,_,7383178.54,23202.55722,7406381.107,6,2010,2,2010,1,2,28
28/02/2010,Nonmarketable,Domestic Series,29995.18,0,29995.18,7,2010,2,2010,1,2,28
28/02/2010,Nonmarketable,Foreign Series,5385.64859,0,5385.64859,8,2010,2,2010,1,2,28
28/02/2010,Nonmarketable,R.E.A. Series,1.053,0,1.053,9,2010,2,2010,1,2,28
28/02/2010,Nonmarketable,State and Local Government Series,204133.0562,0,204133.0562,10,2010,2,2010,1,2,28
28/02/2010,Nonmarketable,United States Savings Securities,190660.8469,0,190660.8469,11,2010,2,2010,1,2,28
28/02/2010,Nonmarketable,Government Account Series,122135.19,4479701.612,4601836.892,12,2010,2,2010,1,2,28
28/02/2010,Nonmarketable,Hope Bonds,0,492.3530319,492.3530319,13,2010,2,2010,1,2,28
28/02/2010,Nonmarketable,Other,1181.491812,0,1181.491812,14,2010,2,2010,1,2,28
28/02/2010,Total Nonmarketable,_,553492.4665,4480193.966,5033686.522,15,2010,2,2010,1,2,28
28/02/2010,Total Public Debt Outstanding,_,7936671.007,4503396.523,12440067.63,16,2010,2,2010,1,2,28
31/01/2010,Marketable,Bills,1683757.419,5695.261,1689452.68,1,2010,2,2010,1,1,31
31/01/2010,Marketable,Notes,4227723.147,1746.908,4229470.055,2,2010,2,2010,1,1,31
31/01/2010,Marketable,Bonds,727748.6538,3687.089,731435.7428,3,2010,2,2010,1,1,31
31/01/2010,Marketable,Treasury Inflation-Protected Securities,564070.04,201.3015621,564271.3415,4,2010,2,2010,1,1,31
31/01/2010,Marketable,Federal Financing Bank,0,11921.24,11921.25,5,2010,2,2010,1,1,31
31/01/2010,Total Marketable,_,7203299.26,23251.79956,7226551.07,6,2010,2,2010,1,1,31
31/01/2010,Nonmarketable,Domestic Series,29995.18,0,29995.18,7,2010,2,2010,1,1,31
31/01/2010,Nonmarketable,Foreign Series,5385.64859,0,5385.64859,8,2010,2,2010,1,1,31
31/01/2010,Nonmarketable,R.E.A. Series,1.053,0,1.053,9,2010,2,2010,1,1,31
31/01/2010,Nonmarketable,State and Local Government Series,207658.4695,0,207658.4695,10,2010,2,2010,1,1,31
31/01/2010,Nonmarketable,United States Savings Securities,190900.7061,0,190900.7061,11,2010,2,2010,1,1,31
31/01/2010,Nonmarketable,Government Account Series,120791.581,4495401.871,4616192.542,12,2010,2,2010,1,1,31
31/01/2010,Nonmarketable,Hope Bonds,0,492.3530319,492.3530319,13,2010,2,2010,1,1,31
31/01/2010,Nonmarketable,Other,1457.761486,0,1457.761486,14,2010,2,2010,1,1,31
31/01/2010,Total Nonmarketable,_,556191.3998,4495894.224,5052084.713,15,2010,2,2010,1,1,31
31/01/2010,Total Public Debt Outstanding,_,7759489.66,4519146.023,12278635.78,16,2010,2,2010,1,1,31
31/12/2009,Marketable,Bills,1787913.484,5567.014,1793480.498,1,2010,1,2009,4,12,31
31/12/2009,Marketable,Notes,4179411.705,1696.285,4181107.99,2,2010,1,2009,4,12,31
31/12/2009,Marketable,Bonds,714672.1283,3259.052,717931.1803,3,2010,1,2009,4,12,31
31/12/2009,Marketable,Treasury Inflation-Protected Securities,567850.5779,204.7371621,568055.3151,4,2010,1,2009,4,12,31
31/12/2009,Marketable,Federal Financing Bank,0,11921,11921,5,2010,1,2009,4,12,31
31/12/2009,Total Marketable,_,7249847.895,22648.08816,7272495.984,6,2010,1,2009,4,12,31
31/12/2009,Nonmarketable,Domestic Series,29995.18,0,29995.18,7,2010,1,2009,4,12,31
31/12/2009,Nonmarketable,Foreign Series,4385.64859,0,4385.64859,8,2010,1,2009,4,12,31
31/12/2009,Nonmarketable,R.E.A. Series,1.053,0,1.053,9,2010,1,2009,4,12,31
31/12/2009,Nonmarketable,State and Local Government Series,214137.7156,0,214137.7156,10,2010,1,2009,4,12,31
31/12/2009,Nonmarketable,United States Savings Securities,191297.8089,0,191297.8089,11,2010,1,2009,4,12,31
31/12/2009,Nonmarketable,Government Account Series,119932.3074,4477200.407,4597131.714,12,2010,1,2009,4,12,31
31/12/2009,Nonmarketable,Hope Bonds,0,492.2636961,492.2636961,13,2010,1,2009,4,12,31
31/12/2009,Nonmarketable,Other,1411.369409,0,1411.369409,14,2010,1,2009,4,12,31
31/12/2009,Total Nonmarketable,_,561161.0829,4477692.671,5038852.754,15,2010,1,2009,4,12,31
31/12/2009,Total Public Debt Outstanding,_,7811008.978,4500340.759,12311349.74,16,2010,1,2009,4,12,31
30/11/2009,Marketable,Bills,1844697.619,5801.805,1850499.424,1,2010,1,2009,4,11,30
30/11/2009,Marketable,Notes,4038278.023,1497.874,4039775.897,2,2010,1,2009,4,11,30
30/11/2009,Marketable,Bonds,701634.0488,3227.823,704861.8718,3,2010,1,2009,4,11,30
30/11/2009,Marketable,Treasury Inflation-Protected Securities,567284.617,229.8991637,567514.5161,4,2010,1,2009,4,11,30
30/11/2009,Marketable,Federal Financing Bank,0,11921,11921,5,2010,1,2009,4,11,30
30/11/2009,Total Marketable,_,7151894.307,22679.40116,7174572.708,6,2010,1,2009,4,11,30
30/11/2009,Nonmarketable,Domestic Series,29995.18,0,29995.18,7,2010,1,2009,4,11,30
30/11/2009,Nonmarketable,Foreign Series,4385.64859,0,4385.64859,8,2010,1,2009,4,11,30
30/11/2009,Nonmarketable,R.E.A. Series,1.053,0,1.053,9,2010,1,2009,4,11,30
30/11/2009,Nonmarketable,State and Local Government Series,212891.0876,0,212891.0876,10,2010,1,2009,4,11,30
30/11/2009,Nonmarketable,United States Savings Securities,191799.4878,0,191799.4878,11,2010,1,2009,4,11,30
30/11/2009,Nonmarketable,Government Account Series,119918.7098,4377489.179,4497407.889,12,2010,1,2009,4,11,30
30/11/2009,Nonmarketable,Hope Bonds,0,492.2636961,492.2636961,13,2010,1,2009,4,11,30
30/11/2009,Nonmarketable,Other,1501.479122,0,1501.479122,14,2010,1,2009,4,11,30
30/11/2009,Total Nonmarketable,_,560492.646,4377982.443,4938475.089,15,2010,1,2009,4,11,30
30/11/2009,Total Public Debt Outstanding,_,7712386.953,4400659.844,12113047.8,16,2010,1,2009,4,11,30
31/10/2009,Marketable,Bills,1852330.906,6175.809,1858506.715,1,2010,1,2009,4,10,31
31/10/2009,Marketable,Notes,3816792.149,1431.589,3818223.738,2,2010,1,2009,4,10,31
31/10/2009,Marketable,Bonds,689020.6027,2867.056,691887.6587,3,2010,1,2009,4,10,31
31/10/2009,Marketable,Treasury Inflation-Protected Securities,566785.9896,307.7013763,567093.691,4,2010,1,2009,4,10,31
31/10/2009,Marketable,Federal Financing Bank,0,11921,11921,5,2010,1,2009,4,10,31
31/10/2009,Total Marketable,_,6924929.647,22703.15538,6947632.803,6,2010,1,2009,4,10,31
31/10/2009,Nonmarketable,Domestic Series,29995.18,0,29995.18,7,2010,1,2009,4,10,31
31/10/2009,Nonmarketable,Foreign Series,4385.64859,0,4385.64859,8,2010,1,2009,4,10,31
31/10/2009,Nonmarketable,R.E.A. Series,1.053,0,1.053,9,2010,1,2009,4,10,31
31/10/2009,Nonmarketable,State and Local Government Series,215785.042,0,215785.042,10,2010,1,2009,4,10,31
31/10/2009,Nonmarketable,United States Savings Securities,192171.6828,0,192171.6828,11,2010,1,2009,4,10,31
31/10/2009,Nonmarketable,Government Account Series,119127.0278,4382008.183,4501135.211,12,2010,1,2009,4,10,31
31/10/2009,Nonmarketable,Hope Bonds,0,492.2636961,492.2636961,13,2010,1,2009,4,10,31
31/10/2009,Nonmarketable,Other,1491.725954,0,1491.725954,14,2010,1,2009,4,10,31
31/10/2009,Total Nonmarketable,_,562957.3602,4382501.446,4945457.807,15,2010,1,2009,4,10,31
31/10/2009,Total Public Debt Outstanding,_,7487887.007,4405203.602,11893090.61,16,2010,1,2009,4,10,31
30/09/2009,Marketable,Bills,1986173.447,6334.459,1992507.906,1,2009,4,2009,3,9,30
30/09/2009,Marketable,Notes,3772964.366,802.842,3773767.208,2,2009,4,2009,3,9,30
30/09/2009,Marketable,Bonds,677490.8674,2309.171,679800.0384,3,2009,4,2009,3,9,30
30/09/2009,Marketable,Treasury Inflation-Protected Securities,551308.4227,427.8127992,551736.2355,4,2009,4,2009,3,9,30
30/09/2009,Marketable,Federal Financing Bank,0,11921,11921,5,2009,4,2009,3,9,30
30/09/2009,Total Marketable,_,6987937.103,21796.2848,7009733.388,6,2009,4,2009,3,9,30
30/09/2009,Nonmarketable,Domestic Series,29995.18,0,29995.18,7,2009,4,2009,3,9,30
30/09/2009,Nonmarketable,Foreign Series,4885.64859,0,4885.64859,8,2009,4,2009,3,9,30
30/09/2009,Nonmarketable,R.E.A. Series,1.053,0,1.053,9,2009,4,2009,3,9,30
30/09/2009,Nonmarketable,State and Local Government Series,216487.8807,0,216487.8807,10,2009,4,2009,3,9,30
30/09/2009,Nonmarketable,United States Savings Securities,192452.4677,0,192452.4677,11,2009,4,2009,3,9,30
30/09/2009,Nonmarketable,Government Account Series,118635.5511,4335679.922,4454316.473,12,2009,4,2009,3,9,30
30/09/2009,Nonmarketable,Hope Bonds,0,492.0367391,492.0367391,13,2009,4,2009,3,9,30
30/09/2009,Nonmarketable,Other,1466.451192,0,1466.451192,14,2009,4,2009,3,9,30
30/09/2009,Total Nonmarketable,_,563924.2322,4336171.959,4900096.191,15,2009,4,2009,3,9,30
30/09/2009,Total Public Debt Outstanding,_,7551862.335,4357967.244,11909828.58,16,2009,4,2009,3,9,30
31/08/2009,Marketable,Bills,2062264.642,6229.84,2068494.482,1,2009,4,2009,3,8,31
31/08/2009,Marketable,Notes,3638048.697,586.276,3638634.973,2,2009,4,2009,3,8,31
31/08/2009,Marketable,Bonds,665743.8283,2032.375,667776.2033,3,2009,4,2009,3,8,31
31/08/2009,Marketable,Treasury Inflation-Protected Securities,551946.6048,465.9705944,552412.5754,4,2009,4,2009,3,8,31
31/08/2009,Marketable,Federal Financing Bank,0,11921,11921,5,2009,4,2009,3,8,31
